seed;score;water scale;water coverage;elevation type
1498399414;0.289928;6;2;island
1498399414;0.289928;6;6;island
1498399414;0.289928;4;3;1.1
1498399414;0.289928;6;1.5;island
1498399414;0.289928;4;3;island
1498399414;0.289928;4;0.75;1.1
1498399414;0.289928;4;0.25;1.1
1498399414;0.289928;3;2;island
1498399414;0.289928;4;0.166667;1.1
1498399414;0.289928;4;1.33333;island
1498399414;0.289928;3;6;island
1498399414;0.289928;3;4;island
1498399414;0.289928;4;2;island
1498399414;0.289928;3;3;island
1498399414;0.289928;4;1.5;island
1498399414;0.289928;3;1.5;1.1
1498399414;0.289928;4;1;island
1498399414;0.289928;4;0.5;island
1498399414;0.289928;4;0.333333;island
1498399414;0.289928;4;0.75;island
1498399414;0.289928;3;1.33333;1.1
1498399414;0.289928;4;0.166667;island
1498399414;0.289928;3;1;island
1498399414;0.289928;3;1;1.1
1498399414;0.289928;3;1.5;island
1498399414;0.289928;3;0.75;1.1
1498399414;0.289928;3;0.5;1.1
1498399414;0.289928;3;0.333333;1.1
1498399414;0.289928;3;0.25;1.1
1498399414;0.289928;3;0.166667;1.1
1498399414;0.289928;2;6;island
1498399414;0.289928;3;1.33333;island
1498399414;0.289928;2;4;island
1498399414;0.289928;2;3;island
1498399414;0.289928;2;2;island
1498399414;0.289928;2;1.33333;island
1498399414;0.289928;2;1.5;island
1498399414;0.289928;3;0.75;island
1498399414;0.289928;3;0.25;island
1498399414;0.289928;3;0.5;island
1498399414;0.289928;3;0.333333;island
1498399414;0.289928;2;0.75;island
1498399414;0.289928;3;0.166667;island
1498399414;0.289928;2;0.25;1.1
1498399414;0.289928;2;0.5;1.1
1498399414;0.289928;2;0.333333;1.1
1498399414;0.289928;2;0.166667;1.1
1498399414;0.289928;2;0.5;island
1498399414;0.289928;2;0.25;island
1498399414;0.289928;1.5;4;island
1498399414;0.289928;1.5;0.333333;1.1
1498399414;0.289928;1.5;3;island
1498399414;0.289928;1.5;0.25;1.1
1498399414;0.289928;1.5;1.5;island
1498399414;0.289928;1.5;2;island
1498399414;0.289928;1.5;1.33333;island
1498399414;0.289928;1.5;0.166667;1.1
1498399414;0.289928;1.5;1;island
1498399414;0.289928;1.5;0.75;island
1498399414;0.289928;1.5;0.5;island
1498399414;0.289928;2;0.166667;island
1498399414;0.289928;1.33333;3;island
1498399414;0.289928;1.5;0.333333;island
1498399414;0.289928;1.33333;1.33333;island
1498399414;0.289928;1.33333;0.75;island
1498399414;0.289928;1.33333;0.166667;1.1
1498399414;0.289928;1;3;island
1498399414;0.289928;1;2;island
1498399414;0.289928;1.33333;0.5;island
1498399414;0.289928;1.33333;0.25;island
1498399414;0.289928;1;1.5;island
1498399414;0.289928;1;1;island
1498399414;0.289928;1;1.33333;island
1498399414;0.289928;1.33333;0.166667;island
1498399414;0.289928;1;0.75;island
1498399414;0.289928;1;0.166667;1.1
1498399414;0.289928;1;0.25;1.1
1498399414;0.289928;1;0.333333;1.1
1498399414;0.289928;0.75;0.166667;1.1
1498399414;0.289928;1;0.5;island
1498399414;0.289928;1;0.166667;island
1498399414;0.289928;1;0.25;island
1498399414;0.289928;6;0.75;1.1
1498399414;0.289928;6;1;1.1
1498399414;0.289928;6;0.25;1.1
1498399414;0.289928;6;3;1.1
1498399414;0.289928;6;2;1.1
3629618726;0.289926;0.75;4;2.0
3629618726;0.289926;0.75;6;2.0
3629618726;0.289926;0.75;2;2.0
3629618726;0.289926;0.75;3;2.0
3629618726;0.289926;0.75;1.5;2.0
3629618726;0.289926;0.75;1.33333;2.0
3629618726;0.289926;0.75;1;2.0
3629618726;0.289926;0.75;0.75;2.0
836828473;0.289888;0.25;0.25;1.1
4146789204;0.289886;1;0.333333;2.0
4146789204;0.289886;1.5;0.333333;2.0
4146789204;0.289886;1.33333;0.333333;2.0
4146789204;0.289886;1.5;0.5;2.0
4146789204;0.289886;1.33333;0.5;2.0
571135311;0.289863;3;3;1.1
571135311;0.289863;3;1.33333;1.1
571135311;0.289863;1.5;1;1.1
571135311;0.289863;1.5;1.33333;1.1
571135311;0.289863;6;4;1.1
571135311;0.289863;1.5;0.25;1.1
571135311;0.289863;6;3;1.1
571135311;0.289863;4;1.33333;1.1
571135311;0.289863;4;0.333333;1.1
571135311;0.289863;2;0.166667;1.1
571135311;0.289863;2;0.75;1.1
571135311;0.289863;3;1.33333;island
571135311;0.289863;2;0.333333;1.1
571135311;0.289863;1.5;4;1.1
571135311;0.289863;1.5;0.25;island
571135311;0.289863;1.5;3;1.1
571135311;0.289863;1.5;1;island
571135311;0.289863;6;4;island
571135311;0.289863;1.5;1.33333;island
571135311;0.289863;6;3;island
571135311;0.289863;4;0.5;island
571135311;0.289863;2;0.166667;island
571135311;0.289863;3;4;island
571135311;0.289863;1.5;4;island
571135311;0.289863;2;0.333333;island
571135311;0.289863;1.5;1.5;1.1
571135311;0.289863;1.5;0.333333;1.1
571135311;0.289863;1.5;0.166667;1.1
571135311;0.289863;1.33333;1.5;1.1
571135311;0.289863;1.33333;0.5;1.1
571135311;0.289863;1;1.33333;1.1
571135311;0.289863;1;0.5;1.1
571135311;0.289863;1.33333;6;island
571135311;0.289863;1;2;island
571135311;0.289863;1;1.5;island
571135311;0.289863;1.5;0.333333;island
571135311;0.289863;1.33333;1.5;island
571135311;0.289863;1.33333;0.5;island
571135311;0.289863;1;1.33333;island
571135311;0.289863;1.33333;3;1.1
571135311;0.289863;1;0.25;1.1
571135311;0.289863;1.33333;1;1.1
571135311;0.289863;1.33333;3;island
571135311;0.289863;1.33333;0.75;1.1
571135311;0.289863;1.33333;1.33333;1.1
571135311;0.289863;1.33333;0.333333;1.1
571135311;0.289863;2;1.5;1.1
571135311;0.289863;1.5;0.75;1.1
571135311;0.289863;1.33333;4;1.1
571135311;0.289863;1.33333;2;1.1
571135311;0.289863;1.33333;0.25;1.1
571135311;0.289863;1.33333;0.166667;1.1
571135311;0.289863;1.5;6;island
571135311;0.289863;1.33333;1;island
571135311;0.289863;1.33333;0.75;island
571135311;0.289863;1.33333;1.33333;island
571135311;0.289863;1;0.333333;1.1
571135311;0.289863;1.33333;0.333333;island
571135311;0.289863;2;2;island
571135311;0.289863;1.33333;4;island
571135311;0.289863;2;1.5;island
571135311;0.289863;1.33333;2;island
571135311;0.289863;1.33333;0.25;island
571135311;0.289863;1.5;0.5;island
571135311;0.289863;1;0.333333;island
571135311;0.289863;1;0.75;1.1
571135311;0.289863;0.75;0.166667;1.1
571135311;0.289863;1;0.166667;1.1
571135311;0.289863;0.75;0.333333;1.1
571135311;0.289863;0.75;0.25;1.1
571135311;0.289863;0.75;0.5;1.1
571135311;0.289863;6;2;1.1
571135311;0.289863;1;0.75;island
571135311;0.289863;1;1;island
571135311;0.289863;1;0.166667;island
571135311;0.289863;0.75;0.5;island
571135311;0.289863;0.75;0.333333;island
571135311;0.289863;0.75;0.166667;island
571135311;0.289863;6;1.5;1.1
571135311;0.289863;0.75;0.25;island
571135311;0.289863;6;0.75;1.1
571135311;0.289863;1.5;2;1.1
571135311;0.289863;6;2;island
571135311;0.289863;6;0.75;island
571135311;0.289863;6;1;1.1
571135311;0.289863;2;1.33333;1.1
571135311;0.289863;6;6;island
571135311;0.289863;6;1.5;island
571135311;0.289863;1.5;2;island
571135311;0.289863;2;1;1.1
571135311;0.289863;2;0.25;1.1
571135311;0.289863;6;1;island
571135311;0.289863;0.75;1.33333;island
571135311;0.289863;2;3;1.1
571135311;0.289863;6;0.5;1.1
571135311;0.289863;2;1;island
571135311;0.289863;2;0.25;island
571135311;0.289863;6;0.25;1.1
571135311;0.289863;6;1.33333;1.1
571135311;0.289863;6;0.333333;1.1
571135311;0.289863;0.75;0.75;island
571135311;0.289863;6;0.166667;1.1
571135311;0.289863;6;0.25;island
571135311;0.289863;2;3;island
571135311;0.289863;6;0.5;island
571135311;0.289863;4;1;1.1
571135311;0.289863;4;3;1.1
571135311;0.289863;6;1.33333;island
571135311;0.289863;2;4;1.1
571135311;0.289863;4;6;island
571135311;0.289863;6;0.333333;island
571135311;0.289863;6;0.166667;island
571135311;0.289863;4;0.75;1.1
571135311;0.289863;4;1.5;1.1
571135311;0.289863;4;4;island
571135311;0.289863;4;0.166667;1.1
571135311;0.289863;3;6;1.1
571135311;0.289863;4;0.25;1.1
571135311;0.289863;4;1;island
571135311;0.289863;4;3;island
571135311;0.289863;2;4;island
571135311;0.289863;4;1.5;island
571135311;0.289863;4;0.75;island
571135311;0.289863;4;0.25;island
571135311;0.289863;3;2;1.1
571135311;0.289863;3;1.5;1.1
571135311;0.289863;3;0.75;1.1
571135311;0.289863;3;0.5;1.1
571135311;0.289863;3;6;island
571135311;0.289863;3;2;island
571135311;0.289863;4;0.166667;island
571135311;0.289863;3;0.25;1.1
571135311;0.289863;3;0.333333;1.1
571135311;0.289863;3;0.166667;1.1
571135311;0.289863;3;1;island
571135311;0.289863;2;6;1.1
571135311;0.289863;3;0.5;island
571135311;0.289863;3;0.75;island
571135311;0.289863;2;6;island
571135311;0.289863;3;0.333333;island
571135311;0.289863;3;0.25;island
571135311;0.289863;3;0.166667;island
571135311;0.289863;2;0.5;island
571135311;0.289863;2;0.5;1.1
571135311;0.289863;1.5;0.5;1.1
571135311;0.289863;4;2;island
571135311;0.289863;1.33333;0.166667;island
571135311;0.289863;3;1;1.1
571135311;0.289863;1.5;1.5;island
571135311;0.289863;1.5;0.166667;island
571135311;0.289863;1;0.5;island
571135311;0.289863;3;4;1.1
571135311;0.289863;1.5;0.75;island
571135311;0.289863;2;1.33333;island
571135311;0.289863;6;6;1.1
571135311;0.289863;4;0.5;1.1
571135311;0.289863;4;1.33333;island
571135311;0.289863;2;0.75;island
571135311;0.289863;2;2;1.1
571135311;0.289863;1;1;1.1
571135311;0.289863;1.5;3;island
571135311;0.289863;4;2;1.1
571135311;0.289863;4;0.333333;island
571135311;0.289863;0.75;1;island
571135311;0.289863;4;6;1.1
571135311;0.289863;4;4;1.1
571135311;0.289863;3;1.5;island
571135311;0.289863;3;3;island
571135311;0.289863;1;0.25;island
571135311;0.289863;0.75;1.5;island
2497991928;0.289834;0.5;1.33333;1.1
400293541;0.289819;0.25;0.5;2.0
3484965648;0.289785;0.25;0.166667;1.1
1442454361;0.289782;0.166667;0.5;2.0
1047283559;0.289772;0.75;1;1.1
2875009867;0.289754;1.5;1;1.1
3173598000;0.289731;1.5;0.333333;2.0
3173598000;0.289731;1;4;2.0
3173598000;0.289731;1.5;0.166667;2.0
3173598000;0.289731;6;3;2.0
3173598000;0.289731;1.33333;6;2.0
3173598000;0.289731;1.33333;3;2.0
3173598000;0.289731;6;4;2.0
3173598000;0.289731;6;1.5;2.0
3173598000;0.289731;6;1;2.0
3173598000;0.289731;6;1.33333;2.0
3173598000;0.289731;6;0.75;2.0
3173598000;0.289731;6;0.5;2.0
3173598000;0.289731;6;0.333333;2.0
3173598000;0.289731;6;0.25;2.0
3173598000;0.289731;4;6;2.0
3173598000;0.289731;6;0.166667;2.0
3173598000;0.289731;4;2;2.0
3173598000;0.289731;4;3;2.0
3173598000;0.289731;4;1.5;2.0
3173598000;0.289731;4;1;2.0
3173598000;0.289731;4;1.33333;2.0
3173598000;0.289731;4;0.5;2.0
3173598000;0.289731;4;0.75;2.0
3173598000;0.289731;4;0.333333;2.0
3173598000;0.289731;4;0.25;2.0
3173598000;0.289731;4;0.166667;2.0
3173598000;0.289731;3;4;2.0
3173598000;0.289731;3;6;2.0
3173598000;0.289731;3;3;2.0
3173598000;0.289731;3;1.5;2.0
3173598000;0.289731;3;2;2.0
3173598000;0.289731;3;1.33333;2.0
3173598000;0.289731;3;1;2.0
3173598000;0.289731;3;0.75;2.0
3173598000;0.289731;3;0.5;2.0
3173598000;0.289731;3;0.333333;2.0
3173598000;0.289731;3;0.166667;2.0
3173598000;0.289731;3;0.25;2.0
3173598000;0.289731;2;6;2.0
3173598000;0.289731;2;3;2.0
3173598000;0.289731;2;1.33333;2.0
3173598000;0.289731;2;1;2.0
3173598000;0.289731;2;1.5;2.0
3173598000;0.289731;2;0.75;2.0
3173598000;0.289731;2;0.333333;2.0
3173598000;0.289731;2;0.25;2.0
3173598000;0.289731;2;0.166667;2.0
3173598000;0.289731;1.5;6;2.0
3173598000;0.289731;1.5;1.5;2.0
3173598000;0.289731;1.5;4;2.0
3173598000;0.289731;1.5;2;2.0
3173598000;0.289731;1.33333;2;2.0
3173598000;0.289731;1.5;1.33333;2.0
3173598000;0.289731;1.5;0.75;2.0
3173598000;0.289731;1.33333;4;2.0
3173598000;0.289731;1.5;0.5;2.0
3173598000;0.289731;1.33333;1.5;2.0
3173598000;0.289731;1.33333;1.33333;2.0
3173598000;0.289731;1.33333;1;2.0
3173598000;0.289731;1.33333;0.75;2.0
3173598000;0.289731;1.33333;0.333333;2.0
3173598000;0.289731;1.33333;0.5;2.0
3173598000;0.289731;1.33333;0.25;2.0
3173598000;0.289731;1;6;2.0
3173598000;0.289731;1.33333;0.166667;2.0
3173598000;0.289731;1;3;2.0
3173598000;0.289731;1;1.33333;2.0
3173598000;0.289731;1;2;2.0
3173598000;0.289731;1;1.5;2.0
3173598000;0.289731;1;1;2.0
3173598000;0.289731;1;0.75;2.0
3173598000;0.289731;1;0.5;2.0
3173598000;0.289731;1;0.25;2.0
3173598000;0.289731;1;0.333333;2.0
3173598000;0.289731;1;0.166667;2.0
3173598000;0.289731;2;2;2.0
3173598000;0.289731;4;4;2.0
3173598000;0.289731;1.5;0.25;2.0
3173598000;0.289731;2;0.5;2.0
3173598000;0.289731;1.5;1;2.0
3173598000;0.289731;6;2;2.0
3173598000;0.289731;6;6;2.0
3173598000;0.289731;2;4;2.0
3173598000;0.289731;1.5;3;2.0
1418282246;0.28968;0.333333;0.5;1.1
3433126758;0.289657;1.5;0.5;1.1
3502832793;0.289629;0.75;0.25;island
1388161383;0.289612;0.166667;0.333333;1.1
1393627952;0.289597;0.166667;0.333333;2.0
1498399414;0.289594;1.5;6;island
1498399414;0.289594;1.33333;6;island
1498399414;0.289594;1;4;island
1498399414;0.289594;1.33333;4;island
3837592258;0.289562;1;0.25;1.1
4277135265;0.289555;0.75;0.333333;1.1
1185775096;0.289518;0.75;3;1.1
1185775096;0.289518;0.75;4;1.1
2967616661;0.289489;0.75;6;island
18620714;0.289437;0.166667;0.166667;1.1
3712315576;0.289423;0.333333;0.333333;2.0
32342019;0.289416;0.5;0.333333;2.0
32342019;0.289416;0.5;0.5;2.0
49998579;0.289413;1.33333;2;1.1
49998579;0.289413;1.5;2;1.1
49998579;0.289413;1;2;1.1
49998579;0.289413;1.5;6;island
49998579;0.289413;1.33333;6;island
49998579;0.289413;1.33333;4;island
49998579;0.289413;1.5;4;island
49998579;0.289413;1.5;2;island
49998579;0.289413;1.33333;2;island
49998579;0.289413;1.5;3;island
49998579;0.289413;1.33333;3;island
49998579;0.289413;1.5;3;1.1
49998579;0.289413;1.33333;3;1.1
49998579;0.289413;1;2;island
2608718278;0.289407;0.5;0.75;island
3502832793;0.289382;3;6;1.1
3629618726;0.289376;1;0.25;island
3629618726;0.289376;1;0.333333;1.1
3629618726;0.289376;1;0.166667;1.1
3629618726;0.289376;1;0.25;1.1
3629618726;0.289376;1;0.333333;island
3629618726;0.289376;1;0.166667;island
2552061184;0.289344;0.5;0.75;1.1
702115186;0.289302;0.25;0.25;1.1
2725691807;0.289298;0.5;1.33333;1.1
748200558;0.289297;0.25;0.166667;1.1
3670728045;0.289237;0.75;1.5;island
3670728045;0.289237;0.75;6;island
3670728045;0.289237;0.75;3;island
3670728045;0.289237;0.75;2;island
3670728045;0.289237;0.75;4;island
3670728045;0.289237;0.75;1.33333;island
3670728045;0.289237;0.75;0.5;island
3670728045;0.289237;0.75;0.75;island
3670728045;0.289237;0.75;1;island
3670728045;0.289237;0.75;0.333333;island
3670728045;0.289237;0.75;0.25;island
3670728045;0.289237;0.75;0.166667;island
1416856533;0.289235;0.75;0.333333;1.1
1416856533;0.289235;0.75;0.25;1.1
1416856533;0.289235;0.75;0.5;1.1
3294978539;0.289221;0.333333;0.25;1.1
2325305704;0.289218;0.333333;0.25;1.1
3406340255;0.289187;0.5;0.333333;1.1
3663851478;0.289177;0.75;2;island
3143924450;0.289146;1;0.25;1.1
2800211298;0.289119;0.75;1.5;2.0
2800211298;0.289119;0.75;4;2.0
2800211298;0.289119;0.75;6;2.0
2800211298;0.289119;0.75;2;2.0
2800211298;0.289119;0.75;3;2.0
2800211298;0.289119;0.75;1.33333;2.0
4242289934;0.289107;0.166667;0.25;2.0
3601170421;0.289095;0.166667;0.5;2.0
1278312017;0.289083;0.75;0.166667;1.1
2327718417;0.28908;0.75;0.75;1.1
2170550576;0.289075;0.25;0.333333;2.0
1110456752;0.289066;0.75;3;island
1110456752;0.289066;0.75;2;island
2981835064;0.289;0.5;0.5;island
2108052238;0.288972;0.166667;0.166667;1.1
155086751;0.288921;0.166667;0.166667;1.1
258922473;0.28886;0.5;2;island
282420599;0.288845;1;3;2.0
837752543;0.288842;0.25;0.25;1.1
3613888593;0.288838;0.333333;0.75;2.0
1345590040;0.288794;1.5;2;2.0
1345590040;0.288794;1.5;1.5;2.0
1345590040;0.288794;1.33333;1.33333;2.0
1345590040;0.288794;1.33333;2;2.0
1345590040;0.288794;0.333333;0.166667;2.0
1345590040;0.288794;1.33333;1.5;2.0
3268590328;0.288793;0.75;1;1.1
1937647062;0.288765;0.5;0.5;1.1
1465337460;0.288736;0.75;0.5;1.1
1690648977;0.288734;0.166667;0.166667;1.1
1690648976;0.288734;0.166667;0.166667;1.1
3004659714;0.288721;0.166667;0.25;1.1
1591550269;0.288702;0.75;1.5;1.1
3299487921;0.288676;0.5;0.25;1.1
3969388378;0.288638;0.5;6;island
119324731;0.288621;0.5;6;island
119324731;0.288621;0.5;4;island
571189034;0.288538;0.75;3;island
2510579652;0.288532;0.166667;0.25;2.0
2967616661;0.28853;0.5;1.33333;island
2967616661;0.28853;0.5;1.5;island
2462068885;0.288521;0.25;0.5;2.0
4012791480;0.288511;1;0.25;island
4012791480;0.288511;1;1;island
4012791480;0.288511;1;0.75;island
4012791480;0.288511;1;0.5;island
4012791480;0.288511;1;4;island
4012791480;0.288511;1;0.166667;1.1
4012791480;0.288511;1;6;island
4012791480;0.288511;1;0.25;1.1
4012791480;0.288511;1;1.5;island
4012791480;0.288511;1;1.33333;island
4012791480;0.288511;1;0.166667;island
4012791480;0.288511;1;2;island
4012791480;0.288511;1;3;island
4012791480;0.288511;1;0.333333;island
2382736241;0.28847;1;0.333333;1.1
859363644;0.288445;0.5;0.5;2.0
3966643230;0.288433;0.166667;0.25;2.0
3966643230;0.288433;0.166667;0.333333;2.0
3928135740;0.288424;1;6;2.0
3961342484;0.288419;1;2;island
3961342484;0.288419;1;6;island
3961342484;0.288419;1;3;island
3961342484;0.288419;1;0.25;island
3961342484;0.288419;1;0.166667;island
3961342484;0.288419;1;1;island
3961342484;0.288419;1;0.5;island
3961342484;0.288419;1;4;island
3961342484;0.288419;1;0.75;island
3961342484;0.288419;1;0.333333;island
3961342484;0.288419;1;1.33333;island
3961342484;0.288419;1;1.5;island
1804209372;0.288417;0.75;6;island
1804209372;0.288417;0.75;3;island
1804209372;0.288417;0.75;4;island
1804209372;0.288417;0.75;2;island
3137403329;0.288414;0.166667;0.333333;2.0
3137403329;0.288414;0.166667;0.25;2.0
1936360163;0.2884;1;4;island
2335198339;0.288394;0.25;0.166667;2.0
3536622985;0.288388;0.75;4;2.0
2810009563;0.288355;0.25;0.25;2.0
44353736;0.288345;0.333333;0.25;1.1
697364973;0.288345;0.75;3;1.1
697364973;0.288345;0.75;4;1.1
3268590329;0.288344;0.5;1.5;1.1
1604470964;0.288327;1.33333;6;2.0
1604470964;0.288327;1.33333;1;2.0
1604470964;0.288327;1.33333;1.5;2.0
1604470964;0.288327;1.33333;3;2.0
1604470964;0.288327;1.33333;4;2.0
1604470964;0.288327;1.33333;1.33333;2.0
1604470964;0.288327;1.33333;2;2.0
3008887061;0.288326;0.5;0.333333;1.1
1707312972;0.28832;0.5;6;island
2805309798;0.288283;0.75;1;1.1
1185775096;0.288254;0.5;2;1.1
675546759;0.288243;0.5;0.75;2.0
675546759;0.288243;0.5;1;2.0
675546759;0.288243;0.5;0.5;2.0
3588885123;0.288208;0.5;0.5;1.1
1828077234;0.288202;0.25;0.333333;2.0
56505160;0.288115;0.166667;0.333333;2.0
427411623;0.288113;0.166667;0.25;2.0
2593242742;0.288097;0.333333;0.25;1.1
3354596417;0.288094;0.5;3;island
1814446866;0.288089;0.166667;0.333333;2.0
3418022384;0.287986;0.75;3;island
3180043245;0.287958;0.75;1.5;1.1
3180043245;0.287958;0.75;1.33333;1.1
714094571;0.287949;1;4;island
714094571;0.287949;1;2;island
714094571;0.287949;1;0.75;island
714094571;0.287949;1;0.25;1.1
714094571;0.287949;1;1;island
714094571;0.287949;1;0.333333;1.1
714094571;0.287949;1;3;island
714094571;0.287949;1;6;island
714094571;0.287949;1;0.5;1.1
714094571;0.287949;1;0.166667;1.1
714094571;0.287949;1;1.33333;island
714094571;0.287949;1;0.333333;island
714094571;0.287949;1;1.5;island
714094571;0.287949;1;0.25;island
714094571;0.287949;1;0.166667;island
714094571;0.287949;1;0.5;island
206524513;0.287931;0.25;0.5;1.1
1027847120;0.287921;0.75;6;island
1027847120;0.287921;0.75;2;island
1027847120;0.287921;0.75;1.33333;island
1027847120;0.287921;0.75;1.5;island
1027847120;0.287921;0.75;4;island
1027847120;0.287921;0.75;3;island
1027847120;0.287921;0.75;1;island
1364447416;0.287913;0.75;4;island
2515526766;0.287899;0.75;1;1.1
3066691261;0.287861;0.75;0.5;1.1
854342877;0.287821;1;6;island
293678996;0.287818;0.75;1.5;2.0
293678996;0.287818;0.75;1.33333;2.0
293678996;0.287818;0.75;2;2.0
3170081236;0.28781;0.5;1.33333;island
3170081236;0.28781;0.5;1.5;island
3170081236;0.28781;0.5;2;island
1378692882;0.287804;0.5;6;2.0
774388511;0.287794;0.25;0.75;2.0
2579655206;0.287757;0.166667;0.5;2.0
1479477328;0.287743;0.75;6;island
1479477328;0.287743;0.75;4;island
1479477328;0.287743;0.75;3;island
1479477328;0.287743;0.75;2;island
4118504830;0.28768;0.166667;0.25;1.1
2512289560;0.287675;0.5;0.333333;1.1
1970529334;0.287659;0.75;1;island
2741376956;0.287659;0.5;0.75;island
3563100666;0.287636;0.5;0.5;1.1
3272937007;0.287597;0.5;1;1.1
618546291;0.287596;0.75;0.75;1.1
3205208600;0.287592;0.75;4;island
3205208600;0.287592;0.75;6;island
3902143758;0.287592;0.25;0.166667;1.1
394435716;0.28749;0.5;1;2.0
1604014466;0.287479;0.75;1.33333;1.1
3395566844;0.287478;0.75;0.75;1.1
3395566844;0.287478;0.75;1;1.1
2967616661;0.287471;0.333333;0.25;1.1
956776089;0.28747;1;4;island
4136765896;0.287466;0.166667;0.166667;1.1
1387687316;0.287428;0.333333;0.333333;1.1
3579781100;0.287424;0.333333;0.5;2.0
1732007041;0.287402;1.5;4;1.1
1732007041;0.287402;1;1;island
1732007041;0.287402;1.5;1.5;island
1732007041;0.287402;1.5;1.5;1.1
1732007041;0.287402;1.5;6;1.1
1732007041;0.287402;1.5;3;1.1
1732007041;0.287402;1.5;2;1.1
1732007041;0.287402;1.33333;1.33333;island
1732007041;0.287402;1.33333;1.5;island
1732007041;0.287402;1.5;6;island
1732007041;0.287402;1.5;3;island
1732007041;0.287402;1.5;2;island
1732007041;0.287402;1.5;4;island
1027847120;0.287398;0.333333;2;island
1027847120;0.287398;0.333333;3;island
1000849928;0.287393;0.5;0.25;island
1000849928;0.287393;0.5;0.166667;island
1000849928;0.287393;0.5;0.333333;island
3907783243;0.287389;0.333333;0.5;2.0
1390633141;0.287378;0.75;0.75;1.1
2705731059;0.287358;0.333333;0.333333;1.1
3676652691;0.287348;0.5;3;island
3914824067;0.287348;0.25;0.5;2.0
2191192140;0.287338;0.25;0.25;1.1
2684369605;0.287322;0.166667;0.5;2.0
896281025;0.287312;0.75;0.166667;1.1
896281025;0.287312;0.75;0.25;1.1
2337284833;0.287305;1.33333;6;island
2337284833;0.287305;1.33333;1.33333;island
2337284833;0.287305;1.33333;1.5;island
2337284833;0.287305;1.33333;1;island
2337284833;0.287305;1.33333;2;island
2337284833;0.287305;1.33333;4;island
2337284833;0.287305;1.33333;3;island
2337284833;0.287305;1.33333;0.5;island
2337284833;0.287305;1.33333;0.25;island
2337284833;0.287305;1.33333;0.75;island
2337284833;0.287305;1.33333;0.333333;island
4228535128;0.287283;0.25;0.333333;1.1
1838910446;0.287262;0.75;4;island
1838910446;0.287262;0.75;6;island
1838910446;0.287262;0.75;3;island
2306655185;0.287261;0.75;0.333333;1.1
4062561059;0.287257;0.333333;0.25;1.1
1540291607;0.287257;0.75;0.25;island
1540291607;0.287257;0.75;0.166667;island
1705957207;0.287241;1;0.25;1.1
1705957207;0.287241;1;0.333333;1.1
